baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000035095.11	68.5706689998278	0.945029985364196	0.295501419286698	3.19805565619744	0.00138357574564913	0.00465388692489292
ENSMUSG00000091387.2	312.296806635193	-0.427736542637272	0.133749255283813	-3.19804803196566	0.00138361232660212	0.00465388692489292
ENSMUSG00000010914.10	422.857713948314	0.44238438232429	0.138338887717099	3.19783099043676	0.00138465406288039	0.00465663370911133
ENSMUSG00000022120.4	239.875940020849	0.509291371967263	0.159291343784101	3.19723193909106	0.00138753308980794	0.00466555746030025
ENSMUSG00000079144.7	118.980841769436	0.635700415226622	0.19883609519771	3.19710772128431	0.00138813076831846	0.00466680856061038
ENSMUSG00000060657.8	1428.99915190662	0.311849161136558	0.0975431496027354	3.19703805348329	0.00138846608139439	0.00466717734152167
ENSMUSG00000037896.17	1462.25957945129	0.315839455761545	0.0988341834633424	3.19564997345974	0.00139516253888826	0.00468892482200529
ENSMUSG00000110277.2	132.357477804172	0.690937515934316	0.216242935222622	3.19519116415524	0.00139738249424808	0.00469562285185441
ENSMUSG00000024346.6	1212.81441989086	0.319834588358939	0.100105858576701	3.19496374044764	0.00139848409410113	0.00469799402768063
ENSMUSG00000033732.10	3711.10450978725	0.248945929646333	0.0779185263929379	3.19495171650084	0.00139854235823539	0.00469799402768063
ENSMUSG00000106957.1	2.9875058601362	-5.0378903887079	1.57694451657027	-3.19471632373275	0.00139968344593858	0.00470106377052856
ENSMUSG00000063558.4	418.969443277139	-0.423597267282125	0.132632304717953	-3.19377144341206	0.00140427248327087	0.00471571113456837
ENSMUSG00000033530.8	313.724279185085	-0.466376511389328	0.146071387636466	-3.19279852773098	0.00140901217420719	0.00473085957403831
ENSMUSG00000029202.12	2196.91497708976	0.323247833355999	0.101261175682766	3.1922188457369	0.00141184318151006	0.00473959559440394
ENSMUSG00000062743.9	77.2363070441596	-0.953814331116437	0.298817793517566	-3.19195962157578	0.00141311085713831	0.00474308148479036
ENSMUSG00000018001.18	2611.47312813257	0.273438075405832	0.0856813743353281	3.19133624462753	0.00141616363490965	0.00475212044830507
ENSMUSG00000066278.6	197.655856533514	0.561769124728882	0.176030559110444	3.19131591450789	0.00141626329709952	0.00475212044830507
ENSMUSG00000036908.17	206.485567153184	-0.576240205180454	0.180682496662307	-3.18924198981731	0.00142646412080835	0.00478557197584196
ENSMUSG00000044921.5	76.8222102687071	0.794052596204176	0.249079908269296	3.18794318546831	0.00143288687697741	0.00480633986332976
ENSMUSG00000015023.7	680.036498083317	0.334873543091094	0.105050783909773	3.18773007328259	0.00143394328679782	0.00480910357177362
ENSMUSG00000070934.6	1618.07455968864	-0.298534388553614	0.093657947689647	-3.18749658643881	0.00143510151917456	0.00481220781741693
ENSMUSG00000024260.14	988.694136845057	0.340920980852045	0.106959860878243	3.18737307671081	0.00143571454891535	0.00481348316999398
ENSMUSG00000036104.12	1238.68816364497	-0.298276598690274	0.0936166691287534	-3.18614838005021	0.00144180630087144	0.00483312350345594
ENSMUSG00000028465.16	9468.29866576418	-0.398082007797501	0.124957874033414	-3.18572967791572	0.00144389442211862	0.00483933895268079
ENSMUSG00000023159.8	2.96230446764868	5.02296458222023	1.57691624932532	3.18530840453276	0.00144599817938941	0.00484516703790972
ENSMUSG00000039662.16	1545.93545199744	-0.341860053836779	0.107324703061434	-3.18528767455425	0.00144610177376267	0.00484516703790972
ENSMUSG00000016024.9	56.0628518734537	1.02244077178009	0.321104283574661	3.18413930950367	0.00145185122061845	0.00486364280967016
ENSMUSG00000079020.9	628.643446889688	0.389336212323094	0.122279540313003	3.18398491952535	0.00145262579979905	0.00486544969149016
ENSMUSG00000097254.2	8.08403214560969	2.58779401534733	0.81311548219551	3.18256640294189	0.00145976038697626	0.00488855485915345
ENSMUSG00000024212.9	1047.98730554117	0.454672390285162	0.142919421108387	3.18131984274096	0.00146605674526859	0.00490884587773165
ENSMUSG00000026976.15	76.5575592967071	0.77480116648562	0.243690949657746	3.17944169684511	0.00147559050743041	0.00493996847980344
ENSMUSG00000030051.10	172.512676852001	0.550137995279377	0.173087659525121	3.17837792011702	0.00148101571465789	0.004956587004114
ENSMUSG00000031099.16	149.960822904085	-0.641775832154992	0.201919520386707	-3.17837438859746	0.00148103375579757	0.004956587004114
ENSMUSG00000016319.3	2783.45713685506	0.264689503782787	0.0832871602425378	3.17803492173335	0.0014827689036307	0.0049615913200428
ENSMUSG00000117628.1	38.27007004062	-1.05262980775989	0.331244491748716	-3.17780320573125	0.00148395437013642	0.00496475498959113
ENSMUSG00000031683.16	342.857199864729	0.426347071641266	0.134172791543069	3.17759708759142	0.00148500961100374	0.00496748202024956
ENSMUSG00000018449.12	173.140867728856	-0.608238504045182	0.191446553267536	-3.17706688192606	0.00148772722547355	0.00497576804949811
ENSMUSG00000026147.16	20.7778046025969	-1.62697548911172	0.512185858974858	-3.17653340208985	0.00149046624620373	0.00498412298237477
ENSMUSG00000037351.9	2538.61583099946	-0.29878789376001	0.0940912219078678	-3.17551295117176	0.00149571844768008	0.00500087793901894
ENSMUSG00000024498.16	1903.99890211349	0.385369850740891	0.121359077898636	3.17545137466161	0.00149603592326367	0.00500113107767166
ENSMUSG00000048799.8	821.73305341715	-0.319982439316674	0.100787729442971	-3.17481543720785	0.00149931831696427	0.00501129402241442
ENSMUSG00000047384.3	7.73233803623309	2.74374402833156	0.864236003369702	3.17476246954947	0.00149959200885471	0.00501139907837941
ENSMUSG00000037503.12	3077.88912132045	-0.288175145097649	0.0907726564719612	-3.17469110520813	0.00149996083196919	0.00501182196254477
ENSMUSG00000081865.1	47.5565467838477	0.924386118799728	0.291181231127043	3.17460749520774	0.00150039304905445	0.00501245649430562
ENSMUSG00000025409.14	849.054337405797	-0.488138534646931	0.15380723379814	-3.17370335967146	0.00150507426033165	0.00502728340856136
ENSMUSG00000035112.17	193.510564883111	-0.535637427162839	0.168783547083459	-3.17351682920836	0.00150604170476547	0.00502970272921835
ENSMUSG00000056076.13	5140.52842943949	0.25572359134437	0.0805883806592126	3.17320672350719	0.00150765134293248	0.00503426564647316
ENSMUSG00000049488.14	162.331938822064	-0.533671027671302	0.168192059502817	-3.1729858665674	0.00150879869160404	0.00503728368859284
ENSMUSG00000019878.8	475.846450054699	0.464038534094491	0.146262009232392	3.17265253314817	0.00151053187719941	0.00504175748305384
ENSMUSG00000032905.5	837.413287948664	-0.353312359895839	0.111362456032422	-3.17263440914931	0.00151062616648785	0.00504175748305384
ENSMUSG00000020546.14	536.458301756007	-0.381348675177588	0.120201768670704	-3.1725712474523	0.00151095480474788	0.0050420408277165
ENSMUSG00000052488.7	1204.29444903106	0.473127302386443	0.149168654215159	3.17176088284613	0.00151517708109071	0.00505531501603909
ENSMUSG00000024135.10	488.951732867307	0.428064790193589	0.135010130687633	3.17061236822283	0.00152117985447231	0.00507452450727532
ENSMUSG00000036026.15	1492.52320500499	0.354331530636145	0.111771699186031	3.17013638708669	0.00152367400975804	0.00508202524441388
ENSMUSG00000026942.13	272.888791121261	0.473761282185742	0.149457414056541	3.16987474443064	0.00152504662889601	0.0050857834217867
ENSMUSG00000101581.6	93.2989298745101	-0.698463065458682	0.220355083794895	-3.16971613919653	0.00152587925165981	0.00508773987747177
ENSMUSG00000068663.14	568.44916852437	-0.359384610786331	0.113409431175142	-3.16891291193694	0.00153010235098868	0.0051009987481953
ENSMUSG00000011960.12	1000.09071938982	0.383915426286133	0.12115288449234	3.16885089360299	0.00153042886985192	0.0051012651630288
ENSMUSG00000021037.7	1548.39215511195	0.316199634339927	0.0998071185900134	3.16810703291424	0.0015343502087709	0.0051135119089149
ENSMUSG00000026826.13	460.256089739269	0.413944483874825	0.130708913293265	3.16691856312873	0.00154063455854728	0.00513362862082941
ENSMUSG00000038319.14	84.6439384035655	-0.797001689942099	0.251679655345045	-3.16673069521425	0.00154163012707337	0.0051361186678434
ENSMUSG00000030276.19	74.8204660566799	-0.834498430646207	0.263607749491295	-3.16568246668244	0.00154719588911321	0.00515383158811526
ENSMUSG00000068758.8	246.666774463112	-0.626530293705058	0.197944336477194	-3.16518423742446	0.00154984781179169	0.00516183413858042
ENSMUSG00000016018.4	1559.20187206679	0.327226387827886	0.103398586432509	3.16470852376185	0.00155238379663631	0.00516944803883107
ENSMUSG00000032469.12	325.457994369863	0.418210561601692	0.132161367186045	3.16439342680962	0.00155406565209451	0.00517338301886499
ENSMUSG00000087501.1	12.7257350841946	1.91142617185442	0.604034448953013	3.16443238488722	0.00155385761933975	0.00517338301886499
ENSMUSG00000058351.11	77.9259540068987	-0.750215375265898	0.237090400657042	-3.1642587518805	0.00155478500212981	0.00517494490008967
ENSMUSG00000034209.4	10.6281176070893	2.12361528506049	0.671415965973914	3.16289065598866	0.0015621099210673	0.00519848871093923
ENSMUSG00000019998.6	1307.9418173764	-0.311821808512551	0.0985931357991797	-3.16271316441023	0.0015630625535044	0.0052005555553362
ENSMUSG00000063410.8	1413.6438559312	0.303624392513178	0.0960022103879445	3.16268126833989	0.00156323380272071	0.0052005555553362
ENSMUSG00000036438.14	5701.85629902794	-0.241093239034166	0.0762706055475275	-3.16102431996466	0.00157215371392655	0.00522938924687001
ENSMUSG00000045624.15	757.279929091194	0.524551943842336	0.165950818363273	3.16088796075757	0.00157288986451751	0.00523099674234873
ENSMUSG00000025927.13	23.5062375775576	-1.40838524252602	0.445684283573393	-3.16005139610021	0.00157741310395958	0.00524372970884149
ENSMUSG00000032314.14	1174.7734409306	-0.298322051964184	0.0944054328002662	-3.16000936720819	0.00157764066652368	0.00524372970884149
ENSMUSG00000032470.17	876.552328139072	-0.351847730307814	0.111344485715768	-3.15999241494532	0.0015777324619467	0.00524372970884149
ENSMUSG00000086968.8	122.753642228597	-0.616828257264969	0.195192480476366	-3.1601025600966	0.00157713612078502	0.00524372970884149
ENSMUSG00000038564.11	629.563743710493	-0.354734396762768	0.112262050156279	-3.15987812683756	0.00157835145310853	0.00524494428257077
ENSMUSG00000039367.11	2670.48169740141	0.32767892733866	0.103715510630993	3.1594013792643	0.00158093595863041	0.00525268892390439
ENSMUSG00000019920.18	3173.63675417149	-0.423140274665843	0.133940291682914	-3.15917092123086	0.00158218669560343	0.00525600031881365
ENSMUSG00000039676.4	3.08552829076671	5.06883410214056	1.60458856356597	3.15896187797562	0.00158332199862946	0.00525892724207595
ENSMUSG00000037148.8	563.86098997459	0.4064829586079	0.128701502662256	3.15833887095017	0.00158670996717957	0.00526933414369507
ENSMUSG00000034687.8	110.942493907559	-0.747102347280648	0.236573686615601	-3.15801118023149	0.00158849465618619	0.00527441419869462
ENSMUSG00000001150.7	1421.16781736172	0.288840191611418	0.0914753464984587	3.1575741734554	0.00159087758452226	0.00528147868936406
ENSMUSG00000020340.16	48.8229562608484	-0.930218686785103	0.294635867114296	-3.15718074617253	0.00159302569530117	0.00528776147833761
ENSMUSG00000086788.2	2.89214995955612	4.96337010380823	1.57221298880427	3.15693238712082	0.00159438310883572	0.00529141809551993
ENSMUSG00000007610.15	368.537790691439	0.458145304774869	0.145154091892646	3.15626861634536	0.00159801619445604	0.00530262479924891
ENSMUSG00000052676.16	94.7075705658154	-0.749914088403381	0.237605329778546	-3.15613327824893	0.00159875788921978	0.00530423507560552
ENSMUSG00000042292.18	982.013774302948	-0.566411624547633	0.179568861957692	-3.15428643013333	0.00160891090773436	0.00533706398931894
ENSMUSG00000028475.9	7.28698152729075	2.95412055229759	0.936714221068977	3.15370524526291	0.0016121182184442	0.00534684583401263
ENSMUSG00000099083.7	1472.95655131808	-0.310949436914193	0.0986032914486382	-3.15354013386221	0.00161303047047759	0.00534901383653404
ENSMUSG00000048347.5	39.7976467065283	-1.04785020887927	0.332294000160629	-3.153382872916	0.00161389978996943	0.00535103879713218
ENSMUSG00000101549.1	28.513887562257	1.19434029888735	0.378770143036036	3.15320602968889	0.00161487787304154	0.00535342366694508
ENSMUSG00000042298.18	623.665172120338	-0.353649620429157	0.112182029629982	-3.15246231143817	0.00161899719867062	0.00536621952438719
ENSMUSG00000022940.17	256.328728434767	-0.530076759747025	0.168152296037935	-3.15236111689751	0.00161955844445711	0.00536636008041644
ENSMUSG00000106379.1	5.42985981602748	3.93439669749723	1.24807773681524	3.15236509829648	0.00161953635941388	0.00536636008041644
ENSMUSG00000118559.2	114.679512535675	-0.654486331307195	0.207662455020126	-3.15168349157658	0.00162332131092824	0.00537796679017643
ENSMUSG00000027845.15	149.439325360849	0.587790156456388	0.186512389209489	3.15148049385709	0.00162445012645797	0.00538084472632658
ENSMUSG00000026915.16	733.129087188374	0.484716330032675	0.153832841608593	3.15092879364454	0.00162752163312664	0.00539015570010529
ENSMUSG00000044857.8	805.266352581453	-0.480145731849418	0.152391376245786	-3.15074083375301	0.00162856929117823	0.00539276202294106
ENSMUSG00000079215.8	1477.40622235374	0.308662465307643	0.0979705221416446	3.15056466537335	0.00162955178868298	0.00539515177667992
ENSMUSG00000034275.18	790.668213085506	0.417997638968283	0.132720606018365	3.14945547272775	0.00163575033667968	0.0054148074035135
ENSMUSG00000051695.6	3433.04269364722	0.299769469292557	0.095184918825085	3.14933786772906	0.00163640882433787	0.0054161204704405
ENSMUSG00000025795.8	455.36640833844	0.40120968845394	0.127400614551497	3.14919743414396	0.00163719545216681	0.00541751520118179
ENSMUSG00000116802.1	51.2260722725013	1.00053854753041	0.317715087573087	3.14916913506742	0.0016373540093681	0.00541751520118179
ENSMUSG00000103144.1	72.6614481098151	-0.827434181104737	0.262758037458941	-3.14903471310191	0.00163810735664871	0.00541914101705344
ENSMUSG00000049755.14	267.980995227488	-0.480760022596499	0.152680330050588	-3.1488013055592	0.00163941621122941	0.00542260373288961
ENSMUSG00000033207.7	304.545296417388	-0.497199113375126	0.157913983508766	-3.14854392453172	0.00164086061502428	0.00542651361828814
ENSMUSG00000048450.10	28.7870167599729	-1.23280272342216	0.391593566386106	-3.14816899266071	0.00164296680125098	0.00543261049403418
ENSMUSG00000076438.5	4.27725289725686	4.51830106673189	1.43531305353718	3.14795511376212	0.00164416938369272	0.00543571805514906
ENSMUSG00000030655.15	3160.62067368941	0.2927599897508	0.0930276246274516	3.14702209073077	0.00164942499646808	0.0054522220321091
ENSMUSG00000086989.3	2.91125349596724	4.97190338443273	1.58028484358418	3.14620709337196	0.00165402842827702	0.00546656527677558
ENSMUSG00000031696.9	4608.69834321403	-0.320765655204592	0.101979921385528	-3.14538049104745	0.00165870948239418	0.00548116043974537
ENSMUSG00000022758.14	39.3354210214241	-1.03645774431845	0.329527264492754	-3.1452867668291	0.00165924101191231	0.00548204113918193
ENSMUSG00000020009.13	575.451312263733	-0.341210858118048	0.108493261033255	-3.14499587226401	0.00166089173363669	0.00548661871638592
ENSMUSG00000035569.17	3503.99048063213	0.260560157445416	0.0828508236360072	3.14493140816739	0.0016612577485964	0.00548695158669409
ENSMUSG00000037020.16	260.300632983555	0.448162908146767	0.142524161703979	3.14446970105739	0.00166388140433743	0.00549473989944511
ENSMUSG00000021495.10	887.6619639703	0.395361173590196	0.125743010695168	3.14419999492973	0.00166541577576893	0.00549892908819732
ENSMUSG00000006462.6	9.82414589354381	-2.23253394525899	0.710065859986592	-3.14412235690524	0.00166585770355644	0.00549930441693493
ENSMUSG00000021282.17	5284.40988014245	-0.343247290423634	0.109173960154417	-3.14403993349825	0.00166632698855981	0.00549930441693493
ENSMUSG00000058833.11	336.263565883598	-0.573497034243356	0.182406673666899	-3.14405730182134	0.00166622809035306	0.00549930441693493
ENSMUSG00000050776.3	21.9210627214636	-1.43040521640307	0.454981965873144	-3.14387233713323	0.00166728158850367	0.00550157711593346
ENSMUSG00000020873.15	937.324041874078	-0.308631617664451	0.098179747317977	-3.14353648380128	0.00166919606560558	0.00550701591915743
ENSMUSG00000031904.5	1016.79525816512	0.298899206864337	0.0950863689380212	3.14344958381116	0.00166969175406379	0.00550777286311011
ENSMUSG00000039476.13	1391.05598322674	-1.08798415779783	0.346190983700997	-3.14272817323721	0.0016738120023148	0.00552048390942027
ENSMUSG00000037210.16	812.73461372886	-0.336703676423291	0.107148125970503	-3.1424131161751	0.00167561434503079	0.00552554732046977
ENSMUSG00000061298.14	4.25835733151008	4.51273641967484	1.43612262070177	3.14230578546953	0.00167622875797259	0.00552669239518983
ENSMUSG00000013033.16	1328.28657123181	-0.375858713423972	0.119651830683106	-3.14127006062633	0.00168216840767711	0.00554539214043168
ENSMUSG00000014786.8	349.188696035193	-0.499636428817918	0.159073826192019	-3.14090910351778	0.00168424296118283	0.00555046198741884
ENSMUSG00000109145.1	5.84415442722259	3.42246936402338	1.08963431402996	3.14093390778559	0.00168410032664182	0.00555046198741884
ENSMUSG00000018143.10	818.308906834328	0.350583539048588	0.111626079296179	3.14069562649764	0.00168547099959445	0.00555362425893769
ENSMUSG00000079043.3	114.105675055255	0.748519966971681	0.238357457298845	3.1403253561025	0.00168760295408763	0.00555976345090885
ENSMUSG00000026442.14	34.7891227110974	1.16530812854801	0.371089148166181	3.14023768764631	0.00168810809734497	0.00556054205440732
ENSMUSG00000038146.8	552.366945870686	-0.520527478334659	0.165774078506025	-3.13998112989505	0.00168958717533288	0.00556452799059641
ENSMUSG00000007837.11	249.509100420898	-0.545335802873638	0.173685285463961	-3.13979276607628	0.00169067386811207	0.00556722057239195
ENSMUSG00000045969.8	544.204927637926	0.382395933779037	0.121799803267546	3.13954475721988	0.00169210564057378	0.0055710484292391
ENSMUSG00000026782.15	480.830972338627	-0.366067701577191	0.116638534219095	-3.13847995457115	0.00169826550356112	0.00559043924358136
ENSMUSG00000031283.16	106.395635548126	-0.840235219646417	0.267789095111111	-3.13767526380336	0.00170293430043448	0.00560491629893202
ENSMUSG00000111447.1	2.81143451158597	4.93095181000599	1.57208468315021	3.13656882663925	0.00170937309990389	0.00562521348148453
ENSMUSG00000019832.5	556.465110346308	-0.377882565661638	0.12052258116555	-3.13536734782155	0.00171639033782303	0.00564740743251266
ENSMUSG00000020736.12	654.047552925625	-0.361271201735362	0.115299141754383	-3.13333816920305	0.00172830194029313	0.00568569560065263
ENSMUSG00000096991.1	14.3235028540503	1.72348621085759	0.550149960020536	3.13275713187955	0.00173172669542899	0.00569605635580283
ENSMUSG00000086746.2	31.5021669051621	-1.15023897527695	0.367182476312482	-3.13260857878758	0.00173260329948456	0.00569803368094399
ENSMUSG00000032177.17	407.298963549741	-0.375130790377206	0.119755013941811	-3.13248504617504	0.00173333256971959	0.00569862007902405
ENSMUSG00000075394.4	240.912907354104	-0.458035814882165	0.14622036085016	-3.13250365557188	0.00173322269177477	0.00569862007902405
ENSMUSG00000090553.8	762.505947697862	0.363163902558316	0.11596001325303	3.13180287213211	0.00173736484478063	0.00571096920056127
ENSMUSG00000028719.8	1575.43649053414	-0.333080299149092	0.106365650824223	-3.13146487205285	0.00173936592964334	0.00571663864324788
ENSMUSG00000016933.17	1299.40566081241	-0.295115394075701	0.0942450700917629	-3.13136160637748	0.00173997772297539	0.00571755430351901
ENSMUSG00000021975.9	508.6234822776	0.388330535443459	0.124014783387097	3.1313245472625	0.00174019732645053	0.00571755430351901
ENSMUSG00000096107.2	2.85394288673386	4.94714404073887	1.57992922686743	3.13124408145022	0.00174067423540525	0.00571821299564762
ENSMUSG00000034620.17	817.746504811928	-0.383166939341069	0.122382339429917	-3.13090059502001	0.00174271138037588	0.00572399612804945
ENSMUSG00000020941.7	341.483788454459	-0.531070229057323	0.169657414174673	-3.13025063856363	0.00174657213370143	0.00573576617840097
ENSMUSG00000023460.13	1257.95793710842	-0.31321533574412	0.100069952324415	-3.12996387495732	0.00174827801379767	0.00574045698308232
ENSMUSG00000000884.17	101.944300743756	0.698636266386324	0.223224556358057	3.12974646600125	0.00174957234244379	0.00574379518739758
ENSMUSG00000031937.7	100.77344141383	0.680349443527038	0.217389220137027	3.12963744521552	0.00175022172150833	0.00574501531753751
ENSMUSG00000053080.10	1016.00321238018	-0.492028746148573	0.15721954032173	-3.12956484379549	0.00175065429262637	0.00574552351217979
ENSMUSG00000057181.15	589.435868746628	-0.41956000451722	0.13406997836066	-3.1294105484866	0.0017515739357368	0.00574762982783176
ENSMUSG00000025592.17	36.6954089718381	-1.08656364257309	0.347236832118981	-3.12917162601223	0.00175299885682885	0.00575139323590192
ENSMUSG00000026781.17	1275.93223494329	-0.415759071616958	0.132904808556836	-3.12824702229761	0.00175852319345192	0.00576860304150751
ENSMUSG00000018861.8	164.286604877185	0.531233477105577	0.169822658441647	3.1281660644131	0.00175900766316368	0.00576927739340476
ENSMUSG00000028344.12	369.847920745701	-0.417607427768406	0.133520724405286	-3.12765999157411	0.00176203889594482	0.00577738731994209
ENSMUSG00000033444.14	1396.70264888039	-0.271667789673749	0.0868594552753698	-3.12767088870731	0.00176197357464817	0.00577738731994209
ENSMUSG00000029486.13	315.469220637724	0.504805244553942	0.161406744082624	3.12753501982254	0.00176278818031472	0.00577892809793825
ENSMUSG00000031939.16	1415.58840121408	0.463710750640307	0.148274290470534	3.12738472171248	0.00176368970014125	0.0057809673803077
ENSMUSG00000097561.1	4.3357349900399	4.54533674792142	1.45345808227301	3.12725685271441	0.00176445701909943	0.00578256620676343
ENSMUSG00000005973.6	3865.45957858285	-0.347814074709094	0.11122234518513	-3.1271960156042	0.00176482219943822	0.00578284682679853
ENSMUSG00000055137.7	31.3591317023314	-1.16475131620386	0.372482160945487	-3.12699892324326	0.00176600574166165	0.00578580848463935
ENSMUSG00000027869.14	15.5043187370368	-1.73004315138456	0.553415902070071	-3.12611752736645	0.00177130746877377	0.00580225911307271
ENSMUSG00000042348.10	404.665943864648	-0.395719942969939	0.126621780709879	-3.12521227194418	0.00177676794252036	0.00581922445518937
ENSMUSG00000112314.1	2.99738172169496	5.04924395947833	1.61575100800022	3.12501365277047	0.0017779680755868	0.0058222332771234
ENSMUSG00000035890.9	691.174430820861	0.64927448689496	0.207800225902349	3.12451290211817	0.00178099711106882	0.00583122922437
ENSMUSG00000018239.9	160.029145025192	0.586692379716451	0.187797210039991	3.12407399232138	0.00178365597214214	0.00583901051427952
ENSMUSG00000037827.5	87.8780072611966	-0.770406378739463	0.246609452623697	-3.12399370966137	0.00178414270909297	0.0058396797595407
ENSMUSG00000105195.1	2.88902014078014	4.97766504263589	1.59350765105419	3.1237158098004	0.00178582850066984	0.00584427279937611
ENSMUSG00000026187.9	811.398617043952	0.428286853632452	0.137128179590071	3.12325923754525	0.00178860133088356	0.00585242124812675
ENSMUSG00000115100.1	43.3316959464827	-0.991369294782133	0.317524698717208	-3.12218009744514	0.00179517084457696	0.00587298815292093
ENSMUSG00000001542.7	917.259091825855	-0.339525962405447	0.108775772724006	-3.1213380875438	0.00180031216924307	0.00588887690274543
ENSMUSG00000032289.15	281.3159088837	0.455074439295834	0.145826270701952	3.12066157287901	0.00180445277861695	0.00589962228204048
ENSMUSG00000062949.13	483.31805783462	0.433001793549636	0.138752730979029	3.12067222385034	0.00180438752156774	0.00589962228204048
ENSMUSG00000097418.7	7.2408697502641	-2.73587818359821	0.876688886568094	-3.12069449666248	0.00180425106609463	0.00589962228204048
ENSMUSG00000020628.16	741.509001577179	0.351889895510617	0.112764922692701	3.1205616703127	0.00180506497361602	0.00590061581600591
ENSMUSG00000085337.1	17.1379806600168	1.70947159139147	0.547816452559761	3.12051889534112	0.00180532715360637	0.00590061581600591
ENSMUSG00000029776.11	768.915956838753	-0.328828330287731	0.105393885586556	-3.11999437593253	0.00180854492962189	0.00591019911756056
ENSMUSG00000051674.15	485.799526573183	-0.414570574151292	0.132943157946319	-3.11840474196266	0.00181832909873876	0.00594123451848206
ENSMUSG00000034932.4	486.500912814636	-0.386321596573114	0.12388990933774	-3.1182652294946	0.00181919011325654	0.00594310907814667
ENSMUSG00000020607.7	96.2742284991674	-0.686589897395387	0.220201969912128	-3.11800070485006	0.00182082368111562	0.00594750650048282
ENSMUSG00000029070.9	3848.17322577074	-0.448200714830884	0.143749658351439	-3.11792542654343	0.00182128880746584	0.00594808656003132
ENSMUSG00000026579.8	191.602505806477	-0.576829545717129	0.18509802502487	-3.11634630158601	0.00183107103970861	0.00597909005957574
ENSMUSG00000016495.12	414.838414791184	-0.474487044872446	0.152261731033708	-3.11625936242248	0.0018316110028405	0.00597990928105408
ENSMUSG00000097910.2	20.4274557023254	-1.4194569005876	0.455553505109113	-3.11589502587103	0.0018338754217818	0.00598635742070038
ENSMUSG00000037112.16	344.070148948879	-0.44758793431076	0.143663021163841	-3.11554031569687	0.00183608248205341	0.00599073740970598
ENSMUSG00000070990.2	2.78489985407323	4.9378823413394	1.5849203472986	3.1155397492093	0.00183608600877579	0.00599073740970598
ENSMUSG00000100791.1	2.78489985407323	4.9378823413394	1.5849203472986	3.1155397492093	0.00183608600877579	0.00599073740970598
ENSMUSG00000043157.8	9.431304244684	2.22526624302323	0.71437980679955	3.1149624077317	0.00183968354070219	0.00600152873725996
ENSMUSG00000078607.6	21.9476394208874	1.36394677337496	0.437906076864988	3.11470163451393	0.00184131059393208	0.00600588945854287
ENSMUSG00000021619.6	78.5252964060545	-0.761121756863471	0.244369503761315	-3.11463478522626	0.00184172790234468	0.00600630354531012
ENSMUSG00000022682.8	1542.26469800909	0.293469250933409	0.0942617985308701	3.11334236676271	0.00184981295775945	0.00603171986825537
ENSMUSG00000048232.12	364.420252040365	-0.454807244976277	0.146099371616809	-3.11299932329038	0.00185196442385671	0.00603778346286839
ENSMUSG00000040322.10	2098.24613455143	-0.331306615660996	0.106446530077097	-3.11242287955312	0.0018555848846492	0.00604863361548271
ENSMUSG00000017764.2	217.838905078112	0.623386513634044	0.200305130026591	3.11218446352966	0.00185708420025539	0.00605256716030928
ENSMUSG00000007458.14	2012.96793331374	0.322619434123138	0.103670657301524	3.11196477885548	0.00185846670606947	0.00605611882195228
ENSMUSG00000021102.4	688.18967946074	-0.424348105291237	0.136410747163341	-3.11081138484723	0.001865740699307	0.00607886471977708
ENSMUSG00000025630.8	1964.31760468621	0.387121067052062	0.124447440492999	3.11071939702802	0.00186632195423733	0.00607980093627611
ENSMUSG00000022472.16	974.144350192823	0.294735918611959	0.0947509920217151	3.1106367577071	0.00186684427949131	0.00608054491663633
ENSMUSG00000050323.14	77.8897744692808	0.724205616924592	0.232834746254933	3.11038463362187	0.00186843867017129	0.00608477996397408
ENSMUSG00000025757.13	759.734867891289	0.444495749295097	0.142941184259793	3.10964087499956	0.00187314936646927	0.00609916067917258
ENSMUSG00000004460.17	1922.10891755678	-0.31907482651092	0.102614825051437	-3.10944180191293	0.00187441207244841	0.00610231163529552
ENSMUSG00000055932.15	1477.09887489206	-0.278491309360217	0.0895767178039545	-3.10896978799465	0.00187740914759862	0.00611110710105825
ENSMUSG00000108358.1	44.4329652861795	-0.939714212997611	0.302280793420198	-3.10874601844558	0.00187883152067562	0.0061147748327086
ENSMUSG00000010651.4	32.8458254438584	-1.19274377752779	0.383729478513089	-3.1082933272407	0.00188171204308315	0.00612318630222086
ENSMUSG00000052125.16	65.5619296678813	-0.809100710630974	0.260421555337451	-3.10688840477337	0.00189067756444787	0.00615139290628634
ENSMUSG00000106847.1	466.737614328912	-0.381640963329053	0.122851045581574	-3.10653410821515	0.00189294469639787	0.00615780059595632
ENSMUSG00000023980.7	247.983930130764	0.51220430167498	0.164894218785044	3.10625991286384	0.00189470097702739	0.00616254471867746
ENSMUSG00000115379.1	22.9232415363761	1.65418145586796	0.5325503703644	3.10615023089004	0.001895403932807	0.00616386193272214
ENSMUSG00000026198.15	20.9264118304576	1.43516750321418	0.462114790176826	3.10565152581465	0.00189860317348535	0.00617329538615498
ENSMUSG00000058594.15	1504.79489388694	-0.270168258677077	0.0870011954728318	-3.10533961296478	0.00190060664440874	0.00617883844825385
ENSMUSG00000032966.14	4810.43792002926	-0.292090945003538	0.0940659843379838	-3.10517076985067	0.00190169196315658	0.00618139534095804
